S_type,E_type,S_speed,S_acc,D1,D2,Rs,B,F_type,Rf,Result
1,2,1.4,-2.77,35.55,896.37,0.21,0,1,0.21,1
3,2,5.54,0.67,514.51,1197.5,0.16,0,3,0.16,1
0,3,8.35,-4.99,375.38,1037.66,0.61,1,1,0.95,-1
2,0,0.36,-0.47,423.26,531.6,0.65,1,1,0.53,-1
3,3,4.58,-1.34,328.25,1117.21,0.76,1,2,0.64,-1
3,3,10.2,-1.25,824.99,828.4,0.8,0,3,0.8,-1
3,0,7.2,1.67,520.38,997.27,0.84,1,1,0.8,-1
0,3,17.45,-0.44,758.42,983.85,0.97,0,0,0.97,-1
1,3,14.93,-2.48,311.05,1049.71,0.02,1,2,0.8,-1
3,1,7.08,-4.16,359.76,156.42,0.98,0,3,0.98,-1
0,0,3.9,-4.54,51.32,1164.28,0.21,0,0,0.21,1
3,1,1.76,-0.33,151.27,120.38,0.7,0,3,0.7,-1
3,2,16.34,0.62,895.92,736.82,0.73,0,3,0.73,-1
3,2,1.33,-0.89,757.91,611.13,0.63,1,1,0.74,-1
0,0,1.79,-3.76,959.3,654.0,0.71,0,0,0.71,-1
2,0,4.46,2.57,272.6,557.3,0.51,0,2,0.51,-1
3,2,5.62,0.47,325.4,1191.85,0.78,1,2,0.2,-1
3,2,12.83,-2.36,33.8,415.38,0.72,1,0,0.15,-1
2,2,0.33,1.42,343.86,255.93,0.69,1,0,0.56,-1
0,2,11.74,-2.86,653.53,233.44,0.34,0,0,0.34,-1
3,0,6.14,2.98,662.34,943.44,0.68,0,3,0.68,-1
2,3,5.03,-4.37,719.33,645.15,0.8,1,0,0.72,-1
1,0,7.03,-2.69,1040.28,231.98,0.98,0,1,0.98,-1
0,1,12.09,0.25,884.84,938.33,0.0,0,0,0.0,1
0,1,10.09,-2.1,1105.01,407.61,0.89,1,0,0.33,-1
2,1,1.8,-1.86,577.84,455.25,0.34,0,2,0.34,-1
3,3,14.98,2.25,226.21,1181.09,0.78,0,3,0.78,1
0,3,9.73,-4.98,323.11,467.01,0.04,0,0,0.04,1
0,3,10.3,-3.69,837.28,1010.82,0.69,1,0,0.14,-1
3,2,12.94,2.58,478.13,960.46,0.47,0,3,0.47,-1
0,2,8.12,-0.54,1099.26,73.41,0.87,1,0,0.85,-1
2,3,1.5,-2.38,39.5,590.58,0.58,1,2,0.91,-1
2,2,10.3,-4.06,223.42,561.59,0.7,1,1,0.42,-1
2,2,3.93,-4.78,1080.59,772.56,0.6,0,2,0.6,-1
2,3,14.05,0.05,732.66,1133.16,0.91,1,0,0.05,-1
2,2,12.74,-4.88,538.55,1046.36,1.0,0,2,1.0,-1
2,2,15.81,-4.7,1158.54,668.98,0.05,1,1,0.53,1
3,2,14.86,-1.24,280.33,680.09,0.43,0,3,0.43,-1
2,3,6.52,0.81,75.81,137.94,0.75,0,2,0.75,-1
0,2,13.77,1.17,122.03,257.26,0.49,1,2,0.75,-1
2,3,0.85,2.78,693.04,393.01,0.02,1,0,0.74,1
0,1,14.03,-4.35,1017.51,671.16,0.84,0,0,0.84,-1
2,2,12.76,-3.11,1087.68,682.03,0.02,1,0,0.68,1
2,0,4.61,1.43,522.05,599.32,0.92,1,2,0.43,-1
3,2,15.91,2.97,571.87,1125.71,0.76,1,1,0.66,-1
3,1,9.24,-3.42,757.8,950.02,0.21,0,3,0.21,1
2,1,3.94,-0.93,849.25,548.06,0.5,0,2,0.5,-1
3,0,8.63,-1.01,868.58,598.78,0.59,0,3,0.59,-1
2,0,8.46,-4.91,942.34,952.29,0.61,1,2,0.95,-1
2,3,0.93,-0.78,305.05,743.53,0.8,0,2,0.8,-1
0,0,1.96,-2.97,1051.31,249.13,0.33,0,0,0.33,1
2,3,6.31,-2.41,897.96,621.56,0.58,1,2,0.4,-1
2,1,17.81,-3.25,1116.37,1189.12,0.12,0,2,0.12,1
1,2,8.2,-0.13,690.46,733.53,0.3,0,1,0.3,-1
2,1,8.43,-3.76,984.72,794.65,0.29,0,2,0.29,1
1,3,12.53,-1.64,926.18,618.0,0.25,1,2,0.57,-1
3,1,9.5,-3.15,880.69,761.16,0.67,1,2,0.2,-1
1,2,16.51,2.99,92.71,705.86,0.46,1,0,0.45,1
1,3,17.07,-2.48,640.48,817.52,0.96,1,2,0.81,-1
3,0,17.75,-2.27,929.28,695.89,0.87,0,3,0.87,-1
3,3,2.1,0.53,768.9,308.1,0.17,0,3,0.17,1
2,1,0.05,1.36,147.45,1022.26,0.22,0,2,0.22,1
0,0,0.63,-4.16,852.55,212.52,0.52,0,0,0.52,-1
1,3,4.74,-4.85,222.7,609.17,0.94,1,2,0.38,-1
2,1,12.49,1.31,771.63,520.06,0.15,1,2,0.76,-1
0,0,5.67,-2.9,494.89,156.99,0.76,1,0,0.4,-1
1,2,15.23,-3.95,868.88,125.5,0.82,1,2,0.33,-1
3,2,9.52,2.06,299.42,1105.53,0.45,1,2,0.13,1
0,3,16.93,2.78,48.01,137.56,0.52,1,0,0.45,1
0,3,2.35,-4.88,250.64,657.73,0.8,1,0,0.09,-1
1,1,5.94,0.87,71.31,499.0,0.54,0,1,0.54,-1
0,3,10.49,-4.26,1170.8,347.59,0.57,1,1,0.4,-1
0,3,6.51,-0.2,420.82,979.71,0.55,1,1,0.14,-1
0,0,8.55,-0.4,526.86,178.5,0.89,0,0,0.89,-1
1,3,2.46,-2.19,1182.36,246.45,0.01,1,1,0.83,1
0,2,3.73,1.77,792.27,524.36,0.78,1,1,0.97,-1
1,3,6.28,0.92,173.65,1046.98,0.9,1,1,0.94,-1
3,1,2.25,0.2,309.65,784.35,0.89,1,1,0.22,-1
0,2,10.04,-4.21,651.05,757.2,0.4,0,0,0.4,-1
2,0,9.82,-3.54,54.34,1199.55,0.7,1,0,0.1,-1
2,1,3.64,-3.35,623.6,415.53,0.5,0,2,0.5,-1
0,2,0.45,1.71,638.52,1021.03,0.52,1,2,0.2,-1
0,1,9.44,-1.34,953.67,685.51,0.72,0,0,0.72,-1
2,2,0.03,-0.99,1180.8,1036.35,0.24,1,1,0.37,1
3,3,2.92,1.33,868.11,98.66,0.1,0,3,0.1,1
2,1,12.39,1.94,364.4,1033.47,0.3,1,0,0.61,-1
2,2,12.93,-2.43,229.51,398.02,0.28,0,2,0.28,1
0,0,9.16,2.68,577.0,536.66,0.52,0,0,0.52,-1
0,1,1.31,-3.9,214.48,597.97,0.32,0,0,0.32,-1
0,1,11.84,2.91,128.19,1072.14,0.8,1,1,0.57,-1
0,2,15.85,-1.91,423.14,1041.85,0.71,1,0,0.73,-1
3,1,4.22,-4.26,509.11,628.52,0.38,0,3,0.38,-1
2,1,16.91,-2.8,377.43,989.61,0.35,0,2,0.35,1
1,0,3.53,-4.92,655.7,425.06,0.83,0,1,0.83,-1
0,0,6.52,1.15,513.15,78.93,0.94,1,2,0.63,-1
2,1,4.94,-4.67,759.52,73.49,0.43,1,0,0.37,-1
2,1,7.66,-2.85,579.84,985.56,0.87,0,2,0.87,-1
1,1,14.01,-2.87,51.85,931.97,0.35,0,1,0.35,-1
2,1,10.24,-1.68,663.0,1073.9,0.97,0,2,0.97,-1
3,1,5.4,0.3,979.91,300.47,0.15,0,3,0.15,1
2,3,1.81,-4.71,324.61,813.5,0.93,1,1,0.53,-1
1,3,7.92,-1.49,424.44,638.28,0.94,1,1,0.57,-1
3,1,13.81,0.02,450.24,33.8,0.63,0,3,0.63,-1
0,0,6.85,2.96,689.27,394.4,0.73,0,0,0.73,-1
3,3,5.38,0.49,1172.98,1161.97,0.32,1,2,0.7,1
3,0,4.71,2.89,901.77,855.64,0.91,0,3,0.91,-1
3,1,13.72,2.81,191.1,581.91,0.49,1,2,0.45,-1
2,0,4.32,-2.45,937.64,580.77,0.41,0,2,0.41,-1
0,3,8.15,1.18,625.79,393.91,0.86,0,0,0.86,-1
2,1,4.37,-0.21,1069.26,1084.19,0.19,1,2,0.26,1
3,2,3.83,-3.73,409.66,535.45,0.8,0,3,0.8,-1
2,1,0.38,-3.64,722.97,902.3,0.69,0,2,0.69,-1
0,2,12.64,-0.23,959.62,35.15,0.42,0,0,0.42,-1
2,3,14.6,-1.87,413.71,988.9,0.41,1,2,0.4,-1
1,1,2.36,-1.04,360.97,797.02,0.86,1,2,0.93,-1
0,2,15.17,2.81,359.83,54.76,0.92,0,0,0.92,-1
3,1,3.67,-3.96,190.0,637.08,0.76,0,3,0.76,-1
1,0,0.14,2.03,1028.89,830.64,0.74,0,1,0.74,1
1,3,11.88,0.02,1065.71,1003.11,0.71,0,1,0.71,1
3,3,4.23,0.27,495.61,1154.23,0.16,1,1,0.33,-1
1,0,11.96,2.74,526.22,41.74,0.77,1,2,0.45,-1
2,2,15.59,-1.66,154.83,818.86,0.45,0,2,0.45,-1
1,2,14.92,-3.38,738.28,412.27,0.75,1,0,0.7,-1
0,0,13.38,0.29,716.12,1139.23,0.98,0,0,0.98,-1
3,0,9.12,1.17,1008.59,167.89,0.67,1,1,0.22,1
3,1,14.09,-4.45,708.97,1061.15,0.93,0,3,0.93,-1
0,3,2.6,-3.99,214.43,546.44,0.5,1,2,0.76,-1
0,0,12.5,-0.16,475.03,1036.62,0.63,1,0,0.86,-1
2,0,12.25,1.29,214.08,1024.45,0.99,0,2,0.99,-1
0,2,10.31,-2.64,193.22,1194.24,0.65,1,2,0.99,-1
1,3,13.44,-2.2,886.61,308.28,0.33,1,0,0.8,-1
0,3,7.16,-3.51,702.86,621.75,0.64,0,0,0.64,-1
0,1,2.68,0.53,528.21,910.18,0.76,0,0,0.76,-1
1,0,11.65,1.76,128.09,703.89,0.27,1,0,0.6,-1
2,0,15.31,1.75,77.92,645.92,0.12,0,2,0.12,1
1,2,3.41,2.66,920.63,1035.54,0.66,1,2,0.68,-1
2,1,8.77,-2.22,439.41,1091.87,0.36,1,2,0.52,-1
2,2,7.79,-3.39,1070.85,1042.09,0.13,0,2,0.13,1
1,2,14.64,1.1,1175.76,128.97,0.84,1,1,0.17,1
3,0,6.54,-3.9,615.59,453.66,0.03,0,3,0.03,1
2,0,16.81,1.4,614.09,1199.11,0.57,1,1,0.68,-1
0,1,9.78,-2.68,585.6,802.1,0.45,1,1,0.49,-1
0,1,11.26,-4.25,860.55,361.29,0.51,0,0,0.51,-1
0,1,3.84,-1.84,1075.77,450.49,0.51,1,1,0.2,1
1,2,16.92,-2.82,372.49,1003.41,0.39,1,1,0.46,1
0,0,0.5,1.28,65.58,769.2,0.72,0,0,0.72,-1
3,3,6.43,-3.42,1006.12,249.63,0.36,0,3,0.36,1
0,1,13.35,1.83,50.13,926.54,0.3,1,0,0.41,-1
1,3,16.4,-4.1,395.18,376.91,0.85,1,1,0.37,-1
0,1,13.8,-3.68,192.34,914.63,0.16,0,0,0.16,1
1,0,1.59,-1.58,754.19,55.35,0.53,1,1,0.83,-1
1,0,1.66,-0.97,384.07,1091.34,0.72,0,1,0.72,-1
1,2,5.02,-1.64,788.24,821.89,0.15,0,1,0.15,1
1,1,8.71,-4.42,657.83,349.28,0.88,0,1,0.88,-1
1,3,12.53,0.42,117.9,33.54,0.71,0,1,0.71,-1
2,3,1.86,2.0,129.33,1008.45,0.26,0,2,0.26,1
0,1,7.43,2.68,245.93,515.64,0.63,1,0,0.1,1
2,3,0.23,1.51,110.6,959.09,0.52,1,0,0.36,-1
2,2,4.15,0.32,482.0,112.53,0.45,0,2,0.45,-1
2,2,2.64,1.21,984.86,650.46,0.7,0,2,0.7,-1
1,3,8.5,1.55,585.46,318.53,0.75,1,0,0.53,-1
0,3,10.21,-0.77,334.91,686.35,0.65,0,0,0.65,-1
3,3,10.33,1.81,161.27,474.49,0.69,0,3,0.69,-1
0,1,3.09,-0.72,525.38,866.82,0.94,0,0,0.94,-1
1,3,8.45,-1.03,902.74,944.27,0.01,0,1,0.01,1
0,1,5.78,-4.01,989.24,580.21,0.17,1,0,0.73,-1
0,0,0.01,-4.81,1193.02,771.16,0.66,0,0,0.66,-1
2,2,14.64,-1.12,202.99,975.94,0.12,1,1,0.64,-1
0,1,17.58,-0.69,106.75,652.41,0.16,1,1,0.6,1
2,1,13.41,-4.86,320.83,513.84,0.8,0,2,0.8,-1
3,2,6.6,-3.3,937.35,1097.01,0.95,1,0,0.9,-1
3,0,16.07,-2.01,408.28,1157.76,0.6,1,2,0.72,-1
2,1,11.0,1.8,593.43,1169.06,0.38,0,2,0.38,1
1,2,13.49,2.7,216.84,554.32,0.09,1,1,0.09,1
2,2,3.93,0.93,1077.48,234.54,0.9,0,2,0.9,-1
3,1,15.47,-3.4,648.83,931.35,0.16,0,3,0.16,1
0,1,2.31,-0.58,680.93,332.62,0.06,0,0,0.06,1
0,2,3.21,-1.68,367.66,285.24,0.56,0,0,0.56,-1
3,1,2.13,-2.11,75.09,1140.01,0.73,0,3,0.73,-1
1,0,7.84,0.77,564.35,361.25,0.86,0,1,0.86,-1
3,2,10.02,-0.22,1050.0,184.14,0.8,0,3,0.8,-1
1,3,13.68,-0.73,923.86,1112.0,0.4,0,1,0.4,-1
1,2,0.09,-4.51,198.24,889.19,0.37,0,1,0.37,-1
3,1,11.63,-1.17,1180.3,256.07,0.94,0,3,0.94,-1
3,0,5.21,-1.91,168.14,724.95,0.27,1,0,0.67,-1
1,3,17.52,2.0,432.65,612.52,0.5,1,2,0.42,-1
3,1,15.18,0.62,216.46,351.5,0.35,0,3,0.35,-1
0,3,0.58,-0.98,33.0,500.66,0.71,1,1,0.73,-1
2,0,10.36,-2.2,654.66,56.09,0.41,0,2,0.41,-1
0,3,14.39,2.33,1004.96,275.66,0.56,1,2,0.84,1
0,3,12.59,-1.19,78.4,229.42,0.78,1,0,0.03,-1
2,3,10.01,-1.58,1002.15,158.67,0.09,0,2,0.09,1
0,1,7.59,1.24,348.27,739.08,0.32,0,0,0.32,-1
3,2,1.33,0.1,811.24,981.41,0.29,1,2,0.99,-1
0,1,10.24,-0.18,1186.69,357.83,0.65,1,1,0.19,1
1,0,10.71,2.21,1135.85,839.52,0.06,1,2,1.0,1
3,2,5.15,-2.71,1167.6,77.55,0.28,1,0,0.39,1
1,0,8.41,2.86,789.04,801.27,0.14,0,1,0.14,1
0,0,17.36,2.2,73.43,1021.46,0.9,0,0,0.9,1
2,2,5.38,-3.14,1067.41,811.54,0.65,1,1,0.37,-1
3,2,15.22,1.96,1101.81,247.63,0.11,1,2,0.27,1
0,3,16.18,1.29,216.06,644.93,0.52,0,0,0.52,-1
0,2,15.82,-0.55,518.79,577.68,0.54,1,0,0.6,-1
3,0,2.21,1.8,119.63,144.94,0.14,1,1,0.18,1
3,2,16.08,0.05,717.05,447.69,0.19,0,3,0.19,1
1,2,2.92,-2.91,566.25,544.79,0.58,1,1,0.95,-1
1,3,15.82,2.35,279.59,145.85,0.62,1,1,0.06,1
3,0,13.65,1.81,1199.2,400.02,0.21,0,3,0.21,1
1,3,16.06,1.41,1006.49,573.98,0.02,0,1,0.02,1
2,3,6.98,-4.36,449.89,1053.36,0.63,0,2,0.63,-1
1,3,13.78,0.61,350.52,531.47,0.25,0,1,0.25,1
0,3,17.45,1.26,703.85,299.49,0.65,1,2,0.72,-1
2,0,15.21,1.16,832.1,718.7,0.71,1,2,0.7,-1
3,1,4.78,2.33,280.48,881.79,0.1,1,0,0.72,1
0,1,1.99,-0.07,673.64,668.58,0.04,1,1,0.21,1
0,0,8.43,-1.02,973.55,1040.85,0.81,1,2,0.61,-1
3,3,11.96,-3.52,985.9,665.64,0.05,1,2,0.66,-1
2,1,15.13,1.49,107.44,557.98,0.82,0,2,0.82,-1
2,2,13.59,-2.11,534.31,770.98,0.55,0,2,0.55,-1
3,2,12.51,0.36,911.3,965.44,0.28,0,3,0.28,1
0,2,12.42,2.35,264.63,764.74,0.24,0,0,0.24,1
1,1,8.13,-4.2,927.32,897.46,0.15,0,1,0.15,1
3,1,17.86,2.49,1093.75,1016.65,0.6,0,3,0.6,1
2,0,10.87,1.61,922.38,548.6,0.48,1,2,0.22,-1
2,0,8.11,1.62,473.05,463.45,0.3,0,2,0.3,-1
2,0,5.14,-3.01,411.8,435.15,0.27,1,1,0.1,1
1,0,2.26,-0.35,485.99,1182.53,0.19,0,1,0.19,1
1,3,8.39,1.72,100.29,169.15,0.62,0,1,0.62,-1
3,0,5.96,-2.63,399.08,530.53,0.95,0,3,0.95,-1
3,3,16.24,-3.27,701.61,100.16,0.15,0,3,0.15,1
1,2,14.53,-4.93,938.91,218.98,0.45,0,1,0.45,-1
3,1,8.13,-1.39,54.75,649.29,1.0,1,1,0.14,-1
2,1,15.19,-3.04,1163.39,332.99,0.36,1,2,0.22,1
1,1,0.39,2.99,515.71,694.84,0.2,1,2,0.02,1
0,3,9.15,0.32,289.18,707.85,0.38,1,2,0.24,1
1,2,6.15,-4.5,248.09,759.51,0.2,0,1,0.2,1
0,1,11.27,2.98,271.13,1065.34,0.87,1,0,0.82,-1
2,2,14.82,0.19,1129.96,841.41,0.93,0,2,0.93,-1
0,1,11.09,-0.78,228.26,877.21,0.84,0,0,0.84,-1
3,0,16.1,-0.35,874.16,77.54,0.71,1,2,0.7,-1
3,2,14.6,-0.81,444.11,333.3,0.71,0,3,0.71,-1
3,0,0.8,0.25,31.97,1052.93,0.07,1,0,0.24,1
0,3,10.74,-4.06,154.21,161.03,0.54,1,2,0.58,-1
0,2,1.6,-4.05,34.76,1116.42,0.07,0,0,0.07,1
0,3,3.19,0.81,827.0,1148.32,0.67,1,0,0.09,-1
0,2,9.38,-1.48,828.09,196.79,0.34,1,2,0.36,-1
3,3,16.64,-1.14,1113.23,416.26,0.57,1,2,0.56,1
0,2,9.79,-4.46,562.62,537.03,0.94,0,0,0.94,-1
2,0,14.15,-0.94,413.43,1118.11,0.63,1,0,0.71,-1
1,0,0.23,2.33,470.94,506.15,0.82,1,0,0.84,-1
0,0,6.26,-3.53,575.57,260.82,0.2,1,2,0.2,1
0,3,7.18,2.27,136.6,1110.24,0.99,0,0,0.99,1
0,3,13.09,1.29,1111.62,46.76,0.74,0,0,0.74,-1
0,3,8.48,-1.63,182.87,430.45,0.22,0,0,0.22,1
3,3,4.89,-2.56,422.77,618.85,0.36,0,3,0.36,-1
3,0,5.28,2.04,590.54,869.96,0.32,1,1,0.54,1
3,0,6.09,-3.51,577.17,806.14,0.2,1,1,0.66,-1
0,3,8.63,0.46,951.69,662.13,0.89,0,0,0.89,-1
3,0,6.18,-2.6,708.62,604.58,0.5,1,0,0.79,-1
1,2,12.7,-3.19,144.51,589.91,0.56,1,2,0.23,-1
3,2,6.56,-4.77,249.57,1186.18,0.21,1,2,0.76,-1
0,0,0.13,1.43,27.72,209.54,0.81,0,0,0.81,-1
0,1,3.18,1.89,411.52,218.96,0.9,1,2,0.6,-1
0,2,17.85,0.07,524.85,1128.43,0.94,1,2,0.63,-1
3,3,11.04,0.12,134.31,1133.4,0.63,0,3,0.63,-1
0,2,11.68,0.7,1043.94,72.42,0.21,1,2,0.05,1
2,3,14.13,2.91,906.29,313.03,0.69,0,2,0.69,-1
1,2,11.11,-3.66,788.54,1048.27,0.24,0,1,0.24,1
1,1,17.19,2.74,638.12,51.6,0.16,1,2,0.68,1
2,2,6.13,2.31,984.22,618.52,0.94,0,2,0.94,-1
2,0,11.48,-2.66,490.93,499.68,0.39,0,2,0.39,-1
3,1,4.73,1.85,514.86,1094.52,0.37,0,3,0.37,1
3,2,7.6,-0.72,1064.49,1173.33,0.78,0,3,0.78,1
0,3,12.04,-4.51,888.73,906.57,0.79,0,0,0.79,-1
0,2,8.45,-3.45,1051.38,211.43,0.44,1,1,0.77,-1
1,2,0.15,-4.36,80.87,380.02,0.87,0,1,0.87,-1
0,3,1.58,-0.43,94.83,382.11,0.69,0,0,0.69,-1
2,2,4.31,-0.24,485.39,494.54,0.91,1,2,0.92,-1
0,1,6.59,1.29,684.12,1076.4,0.3,0,0,0.3,1
0,0,8.14,-3.12,506.44,442.58,0.39,1,2,0.39,-1
1,2,13.95,-3.1,118.06,1195.66,0.36,1,2,0.63,-1
1,2,9.53,-2.24,94.12,457.82,0.22,1,0,0.14,1
1,0,15.13,-0.65,1042.41,266.7,0.99,0,1,0.99,-1
2,1,13.4,-2.79,313.1,1116.32,0.51,1,1,0.5,-1
2,3,4.0,0.5,101.8,256.78,0.05,1,0,0.27,1
1,0,17.99,-0.56,722.7,1043.22,0.41,1,1,0.53,-1
1,0,2.77,1.13,546.49,943.57,0.48,1,1,0.4,-1
2,3,1.57,1.77,484.75,697.92,0.37,1,1,0.03,1
1,3,0.62,-4.98,243.91,686.03,0.6,0,1,0.6,-1
3,3,3.68,-4.13,716.83,367.16,0.06,0,3,0.06,1
1,2,0.46,-3.98,397.39,976.37,0.52,0,1,0.52,-1
0,0,3.76,-0.91,385.51,110.24,0.3,1,1,0.39,-1
3,2,12.48,-1.46,515.04,604.56,0.23,0,3,0.23,1
1,1,0.81,-2.34,477.32,861.41,0.99,0,1,0.99,-1
0,0,13.4,0.77,1081.32,736.76,0.7,1,0,0.74,-1
2,1,8.27,-4.03,1177.32,234.43,0.49,0,2,0.49,-1
0,0,14.34,-4.14,476.44,599.26,0.5,0,0,0.5,-1
0,0,11.02,-2.58,1042.52,405.58,0.84,0,0,0.84,-1
2,2,8.28,0.01,1150.23,441.29,0.83,1,2,0.08,1
1,0,0.04,-1.36,574.33,27.19,0.83,0,1,0.83,-1
1,0,7.86,-1.84,486.41,883.45,0.06,1,0,0.91,-1
2,3,12.64,1.3,779.08,555.57,0.72,0,2,0.72,-1
1,2,0.69,-4.5,242.96,750.21,0.0,0,1,0.0,1
1,3,11.01,1.86,979.35,467.56,0.66,0,1,0.66,-1
3,3,6.28,-3.8,871.45,519.12,0.84,0,3,0.84,-1
0,1,10.16,2.75,587.39,1050.14,0.32,0,0,0.32,1
0,0,14.22,1.71,175.1,915.35,0.51,0,0,0.51,-1
1,2,8.56,-2.66,304.64,366.02,0.14,1,1,0.07,1
1,3,15.28,2.61,379.63,164.73,0.51,1,0,0.01,1
1,0,1.76,-3.27,965.85,1056.09,0.13,0,1,0.13,1
2,2,3.97,-4.03,459.68,930.78,0.21,0,2,0.21,1
0,1,10.62,-1.83,67.33,719.13,0.08,1,2,0.96,-1
1,3,14.65,-3.11,679.45,74.56,0.52,0,1,0.52,-1
2,3,8.95,-3.25,516.67,747.89,0.83,1,1,0.87,-1
3,3,1.17,0.65,857.99,441.28,0.33,1,1,0.91,-1
2,3,0.69,-0.44,771.41,1041.87,0.89,1,1,0.16,-1
1,0,9.98,-1.12,980.55,913.4,0.7,1,1,0.79,-1
0,1,13.15,0.19,835.46,883.44,0.46,1,0,0.95,-1
0,0,13.06,-4.0,724.58,194.45,0.09,1,0,0.35,-1
2,3,3.81,-1.75,226.43,346.56,0.94,1,2,0.63,-1
3,1,11.46,-0.64,912.95,677.82,0.44,1,2,0.74,-1
1,2,3.04,-0.14,668.58,1027.38,0.4,1,1,0.31,-1
1,0,0.42,-1.63,43.73,1169.19,0.73,0,1,0.73,-1
3,2,13.07,-0.13,1193.6,387.51,0.65,1,0,0.22,1
3,1,9.6,-0.69,1000.9,778.26,0.61,1,0,0.71,-1
1,3,2.81,-1.0,432.66,967.23,0.07,1,0,0.97,-1
0,1,13.58,-0.08,409.96,1046.24,0.53,0,0,0.53,-1
2,0,6.12,-3.54,748.89,596.97,0.42,0,2,0.42,-1
1,1,13.28,2.78,543.99,365.21,0.14,0,1,0.14,1
2,0,4.25,-2.0,675.25,884.77,0.61,0,2,0.61,-1
2,2,12.9,1.24,639.44,609.82,0.79,1,1,0.27,-1
2,2,13.25,1.79,1155.16,544.12,0.93,0,2,0.93,-1
2,2,9.05,-4.2,901.13,672.87,0.92,0,2,0.92,-1
0,3,5.91,-1.77,784.88,657.67,0.42,0,0,0.42,-1
1,2,16.77,-1.8,412.58,753.95,0.08,0,1,0.08,1
1,1,7.72,1.06,895.68,735.18,0.31,0,1,0.31,-1
1,3,11.05,1.84,73.25,841.04,0.66,1,0,0.72,-1
1,0,15.36,2.15,451.31,442.84,0.52,1,0,0.96,-1
2,2,10.51,-3.8,248.97,252.07,0.12,1,2,0.87,-1
2,1,0.18,-3.21,140.66,862.55,0.8,0,2,0.8,-1
2,3,0.42,-3.79,1032.22,65.95,0.29,1,2,0.33,1
3,3,13.24,-1.25,566.55,441.29,0.75,0,3,0.75,-1
3,0,12.97,1.54,554.79,34.16,0.23,1,1,0.97,-1
3,2,10.05,0.6,686.85,836.0,0.06,0,3,0.06,1
3,2,13.79,-4.19,217.96,139.28,0.84,0,3,0.84,-1
2,0,5.29,2.9,516.6,625.78,0.76,0,2,0.76,-1
0,0,8.51,2.23,895.93,552.83,0.96,0,0,0.96,-1
1,3,2.04,-3.86,624.33,274.39,0.98,0,1,0.98,-1
2,2,10.34,-0.21,740.43,353.72,0.42,1,1,0.32,-1
0,1,7.68,1.97,723.61,790.17,0.02,1,1,0.02,1
2,0,1.01,-2.7,446.34,551.29,0.76,1,0,0.48,-1
2,0,8.14,-0.22,786.85,535.15,0.55,1,1,0.06,-1
0,1,8.65,-1.17,72.08,793.12,0.25,1,0,0.31,-1
1,3,1.2,-3.55,884.98,1186.29,0.15,1,0,0.89,-1
1,1,5.54,-0.6,288.82,1034.67,0.79,1,1,0.84,-1
0,1,14.17,-1.16,197.9,855.25,0.9,0,0,0.9,-1
1,3,12.34,-1.38,728.98,83.69,0.27,1,0,0.44,-1
2,2,6.57,-4.64,794.81,234.69,0.82,0,2,0.82,-1
2,2,13.3,2.66,292.01,1054.53,0.32,1,1,0.73,1
2,1,2.74,-0.51,993.49,99.22,0.58,1,0,0.64,-1
1,2,6.59,-2.16,412.52,560.2,0.74,0,1,0.74,-1
1,1,6.66,0.49,765.99,563.9,0.52,0,1,0.52,-1
2,1,2.47,0.58,1165.7,1048.83,0.22,0,2,0.22,1
2,3,12.98,-0.26,315.12,409.86,0.81,1,2,0.71,-1
1,0,13.95,1.62,1195.33,564.19,0.51,1,1,0.17,1
2,0,15.18,2.14,78.89,123.33,0.5,1,1,0.56,-1
2,2,7.79,2.76,120.23,425.8,0.9,0,2,0.9,-1
2,2,1.19,-4.61,222.85,336.89,0.87,1,1,0.55,-1
3,1,14.57,-0.84,1061.98,231.33,0.94,0,3,0.94,-1
3,0,4.25,-1.85,951.94,779.68,0.63,1,2,0.65,-1
3,0,11.1,-4.92,326.64,871.92,0.74,1,1,0.36,-1
3,0,15.96,-3.29,1106.18,1040.78,0.5,1,0,0.46,-1
0,0,4.59,0.36,850.78,884.98,0.28,0,0,0.28,1
2,3,8.2,-4.31,813.74,738.93,0.54,0,2,0.54,-1
2,1,16.56,-0.16,203.12,629.03,0.87,0,2,0.87,-1
2,2,1.83,0.65,804.08,175.34,0.44,1,0,0.46,-1
3,0,13.37,-2.51,493.74,394.93,0.24,0,3,0.24,1
2,3,9.23,0.75,698.04,212.15,0.42,1,2,0.26,-1
3,2,14.91,1.12,542.33,153.25,0.81,0,3,0.81,-1
0,1,9.89,-1.82,1006.18,1058.36,0.0,1,2,0.01,1
1,2,13.7,-2.84,851.48,129.27,0.62,1,0,0.97,-1
1,2,11.63,-0.44,1035.22,220.41,0.1,1,0,0.07,1
1,3,0.54,-3.7,638.55,842.88,0.62,1,1,0.84,-1
1,3,15.95,-3.69,1010.46,1174.5,0.03,1,2,0.46,1
2,1,7.6,-4.34,243.79,723.38,0.31,0,2,0.31,-1
3,3,8.92,0.9,841.24,351.38,0.33,1,1,0.43,-1
3,3,17.56,2.23,456.55,599.67,0.67,1,2,0.6,1
2,2,6.19,2.13,1173.6,814.4,0.77,1,0,0.57,1
2,3,1.89,-2.76,454.4,1002.59,0.45,0,2,0.45,-1
1,1,8.37,2.29,304.25,1162.94,0.17,0,1,0.17,1
3,3,5.11,-2.57,723.5,224.09,0.82,0,3,0.82,-1
