S_type,E_type,S_speed,S_acc,D1,D2,Rs,B,F_type,Rf,Result
0,2,4.3,0.8,382.69,267.45,0.44,1,0,0.77,-1
2,0,10.59,2.02,1173.79,551.06,0.28,1,1,0.75,1
0,1,15.4,0.44,780.23,868.98,0.34,1,0,0.21,1
1,3,11.86,-2.55,121.08,99.64,1.0,0,1,1.0,-1
3,2,0.55,0.47,1138.58,1111.01,0.68,0,3,0.68,1
1,3,1.3,2.87,612.85,1034.25,0.11,0,1,0.11,1
3,0,15.99,2.63,419.46,393.53,0.13,1,0,0.68,1
2,1,13.51,1.08,1078.56,326.09,0.13,1,1,0.38,1
1,1,10.59,-2.77,581.92,824.75,0.27,0,1,0.27,1
3,3,13.72,-0.18,840.19,192.08,0.62,0,3,0.62,-1
0,2,15.8,-3.96,760.17,523.1,0.35,1,2,0.43,1
0,0,16.68,1.41,292.42,706.61,0.5,0,0,0.5,1
0,1,16.79,2.01,1028.44,949.34,0.62,0,0,0.62,1
0,0,14.12,-1.79,425.81,785.4,0.12,0,0,0.12,1
3,3,10.81,-3.06,637.65,187.77,0.23,0,3,0.23,1
1,3,16.54,-3.86,401.3,717.52,0.12,0,1,0.12,1
3,2,16.01,-1.81,820.74,889.71,0.71,1,1,0.1,1
0,0,0.01,0.75,243.06,1185.05,0.69,0,0,0.69,1
1,0,14.28,1.63,207.92,311.43,0.07,1,2,0.18,1
3,3,0.58,2.27,736.97,405.67,0.66,1,2,0.69,1
0,2,8.03,-2.23,627.94,817.92,0.55,0,0,0.55,-1
1,1,14.3,-3.29,803.28,447.84,0.58,0,1,0.58,-1
3,1,6.79,-3.44,755.53,751.28,0.57,0,3,0.57,-1
2,2,10.73,-0.2,422.15,860.45,0.62,1,2,0.02,1
1,0,4.28,-1.51,442.21,550.09,0.94,1,0,0.3,-1
2,1,9.87,-0.24,738.73,845.74,0.25,0,2,0.25,1
2,0,3.21,-0.49,219.31,940.57,0.76,0,2,0.76,-1
3,3,9.94,-2.65,834.45,433.29,0.73,1,2,0.04,1
1,3,17.54,0.02,1091.88,151.71,0.68,1,0,0.5,1
2,1,10.27,-2.78,651.72,820.04,0.27,1,2,0.81,1
1,2,5.69,1.77,782.77,362.52,0.01,1,1,0.56,1
1,2,17.44,-3.93,233.28,625.87,0.39,0,1,0.39,1
2,2,12.25,-4.49,135.43,846.48,0.95,0,2,0.95,-1
1,1,16.79,-3.44,22.29,242.97,0.86,1,2,0.8,1
2,0,12.83,-4.64,1164.27,961.89,0.58,0,2,0.58,1
1,2,12.32,-0.9,867.11,1195.56,0.09,1,2,0.93,1
1,2,15.16,1.08,577.55,45.55,0.67,0,1,0.67,-1
1,3,14.97,-2.93,383.5,525.47,0.28,0,1,0.28,1
3,3,17.74,-2.04,1170.92,1024.51,0.12,1,0,0.9,1
1,0,3.95,-0.84,51.55,211.33,0.34,0,1,0.34,1
0,2,2.3,-3.75,165.19,25.54,0.0,1,2,0.08,1
0,1,17.69,-1.72,1076.45,505.05,0.45,0,0,0.45,1
1,2,15.63,-0.81,366.78,785.45,0.11,1,2,0.23,1
0,1,17.8,0.98,359.46,207.08,0.72,1,0,0.28,1
2,0,8.5,2.2,801.64,1190.56,0.37,0,2,0.37,1
1,3,14.88,-3.64,819.84,716.06,0.56,1,1,0.07,1
0,2,2.68,0.77,778.41,736.51,0.17,0,0,0.17,1
2,0,2.32,-2.13,294.43,963.0,0.15,1,2,0.74,1
3,1,5.72,-4.64,862.02,98.58,0.33,1,0,0.41,1
1,0,3.22,1.89,674.77,313.0,0.74,0,1,0.74,-1
3,0,0.69,1.01,394.37,363.5,0.7,1,2,0.45,-1
3,1,16.19,-2.32,498.46,69.04,0.41,0,3,0.41,1
0,3,4.29,2.86,478.06,1019.32,0.96,0,0,0.96,1
2,3,9.37,-2.04,924.98,913.89,0.86,0,2,0.86,-1
2,0,0.12,-3.91,1097.51,824.77,0.68,0,2,0.68,1
1,0,9.72,0.18,172.73,706.16,0.73,1,1,0.13,1
2,1,16.63,1.99,538.87,81.35,0.55,1,0,0.99,1
0,3,14.0,-1.01,935.32,421.21,0.97,1,1,0.82,-1
2,0,12.73,2.37,693.37,108.04,0.91,1,1,0.89,1
3,0,10.9,-3.72,838.06,96.58,0.56,1,2,0.81,-1
3,1,1.72,-0.64,37.21,508.63,0.71,0,3,0.71,-1
2,1,1.8,-1.63,772.69,731.31,0.36,1,2,0.44,1
1,3,2.1,-1.41,1097.62,636.54,0.94,0,1,0.94,1
2,3,8.75,-1.49,42.11,71.86,0.47,1,0,0.87,-1
1,2,7.18,-0.27,222.9,1111.59,0.96,0,1,0.96,1
3,1,12.46,-2.29,1115.29,430.86,0.43,1,1,0.42,1
1,2,15.93,0.38,1102.69,624.24,0.5,1,0,0.1,1
1,1,16.86,-1.82,431.36,213.51,0.62,1,1,0.52,1
1,2,11.63,-3.88,59.0,501.39,0.33,0,1,0.33,1
0,2,6.21,0.1,301.39,874.3,0.09,1,1,0.1,1
0,0,13.74,0.63,470.79,1158.99,0.14,1,1,0.3,1
2,3,9.02,-2.86,297.94,821.52,0.42,1,0,0.4,-1
3,0,0.61,-3.18,819.16,491.25,0.13,0,3,0.13,1
2,3,16.07,-4.21,664.77,608.6,0.22,1,0,0.13,1
0,1,14.26,-2.69,305.27,366.79,0.6,1,2,0.24,1
0,1,13.57,-2.59,127.86,693.55,0.68,0,0,0.68,-1
0,0,4.16,2.98,560.02,971.87,0.53,0,0,0.53,1
3,1,17.71,-2.18,136.67,845.18,0.21,1,2,0.74,1
0,3,15.02,-2.16,791.63,762.42,0.78,1,1,0.77,-1
0,3,10.25,-3.77,129.67,865.75,0.79,1,0,0.35,-1
2,0,15.04,2.99,540.47,126.35,0.17,0,2,0.17,1
0,2,9.38,-2.51,954.79,50.07,0.95,0,0,0.95,-1
3,3,9.65,-2.81,597.92,859.53,0.54,1,0,0.02,1
0,0,0.96,-0.62,226.02,338.58,0.18,0,0,0.18,1
3,3,2.77,0.16,679.55,813.56,0.67,0,3,0.67,-1
0,2,10.65,-4.21,1038.14,723.73,0.2,0,0,0.2,1
3,3,3.45,-3.32,1113.66,1186.33,0.96,0,3,0.96,1
3,2,17.55,2.67,415.92,616.54,0.56,0,3,0.56,1
1,2,2.36,-3.63,1127.36,434.88,0.69,1,0,0.23,1
3,1,8.5,-1.34,542.53,483.03,0.18,0,3,0.18,1
2,1,6.86,-1.36,359.71,420.84,0.53,0,2,0.53,-1
2,0,15.2,-1.04,616.75,689.3,0.49,1,2,0.95,-1
1,3,4.35,-0.91,44.34,713.05,0.73,0,1,0.73,-1
0,1,9.95,-3.29,729.22,322.02,1.0,1,0,0.83,-1
3,0,1.27,-4.7,1169.61,853.62,0.57,0,3,0.57,1
3,3,12.21,-0.8,319.1,1148.26,0.71,0,3,0.71,1
3,3,14.94,-3.29,423.85,459.12,0.04,1,2,0.08,1
2,2,17.89,-1.7,1101.33,641.44,0.35,1,0,0.45,1
3,1,6.55,-2.35,1000.4,995.05,0.88,0,3,0.88,1
1,2,1.32,-1.48,522.6,863.74,0.25,1,1,0.0,1
0,2,10.39,1.16,633.92,1063.86,0.31,0,0,0.31,1
2,0,16.36,0.09,1116.09,1033.47,0.87,0,2,0.87,1
1,3,3.96,-2.62,978.53,1179.87,0.75,1,0,0.17,1
1,1,0.84,2.75,993.34,545.55,0.2,0,1,0.2,1
2,0,5.78,-3.18,375.25,1173.35,0.16,1,0,0.5,1
0,2,4.96,-4.05,699.17,736.51,0.65,0,0,0.65,-1
3,0,7.63,-4.23,361.77,359.54,0.24,1,0,0.54,1
3,3,11.13,-1.72,464.44,461.18,0.97,1,1,0.76,-1
2,1,14.97,0.74,826.3,375.14,0.46,0,2,0.46,-1
1,0,5.82,-1.44,437.93,488.44,0.31,1,1,0.24,1
3,2,10.86,0.8,1047.1,545.39,1.0,1,2,0.08,1
0,2,15.86,2.94,821.98,197.82,0.9,1,0,0.02,1
0,3,5.34,0.41,493.02,933.5,0.42,1,1,0.0,1
1,0,4.14,-4.75,449.57,629.07,0.94,1,0,0.59,-1
3,3,6.0,2.62,1138.77,1175.12,0.34,1,0,0.79,1
0,1,11.82,-3.32,849.43,309.05,0.72,1,1,0.41,-1
2,3,3.96,-1.42,804.97,781.0,0.25,1,2,0.11,1
0,1,0.86,2.53,42.74,71.05,0.62,1,0,0.57,1
0,0,1.65,1.39,345.95,1116.76,0.34,0,0,0.34,1
3,2,6.95,-3.6,270.48,1043.4,0.35,1,2,0.1,1
2,3,6.33,-2.93,410.99,83.63,0.29,0,2,0.29,1
0,2,15.82,-4.16,434.59,350.32,0.07,0,0,0.07,1
2,3,7.18,-1.34,151.61,761.51,0.32,1,2,0.45,1
0,1,16.74,-4.54,570.13,566.96,0.83,0,0,0.83,1
3,3,7.73,-2.97,1107.93,65.19,0.75,0,3,0.75,1
3,1,10.41,-3.81,33.05,78.81,0.72,0,3,0.72,-1
2,3,17.38,-0.81,132.54,458.7,0.35,0,2,0.35,1
2,0,3.0,-1.68,336.7,275.17,0.84,1,1,0.61,-1
1,3,1.88,-2.02,455.95,211.58,0.78,0,1,0.78,-1
3,2,1.85,-4.14,1124.93,1186.88,0.54,0,3,0.54,1
3,3,16.94,-3.12,1014.78,1134.96,0.92,0,3,0.92,1
1,1,10.16,-3.59,1129.62,20.78,0.24,0,1,0.24,1
3,0,4.45,-1.79,795.1,851.32,0.63,1,0,0.01,1
0,3,3.95,-0.86,564.45,391.54,0.39,1,2,0.3,1
3,3,12.11,-2.52,636.15,60.09,0.14,0,3,0.14,1
3,0,13.9,-1.46,383.66,1166.65,0.46,0,3,0.46,1
0,3,11.05,-1.54,886.4,1195.1,0.01,1,1,0.45,1
2,2,13.05,-0.08,1132.68,819.5,0.74,0,2,0.74,1
2,2,6.39,-2.71,420.49,416.2,0.38,1,2,0.98,1
0,3,10.43,0.83,741.98,988.31,0.28,0,0,0.28,1
2,3,2.44,-1.37,297.39,674.72,0.55,0,2,0.55,-1
0,3,13.84,1.82,662.16,1067.75,0.94,1,0,0.78,-1
0,1,13.42,-2.33,966.59,1028.61,0.17,1,1,0.41,1
2,1,8.39,2.18,142.18,588.78,0.59,0,2,0.59,1
2,0,7.32,-0.87,309.31,703.41,0.25,0,2,0.25,1
3,1,6.31,-1.61,346.18,554.06,0.24,0,3,0.24,1
1,1,10.13,-3.74,495.71,1031.33,0.58,1,2,0.89,-1
0,3,2.27,-3.83,692.56,74.24,0.65,1,1,0.36,-1
2,0,12.25,-4.68,953.68,431.92,0.36,1,1,0.12,1
3,1,3.94,-3.03,644.95,1025.16,0.36,0,3,0.36,1
0,2,5.9,-0.26,49.41,74.96,0.2,0,0,0.2,1
1,1,9.98,0.76,1188.1,102.02,0.06,0,1,0.06,1
3,1,7.38,2.37,681.86,935.72,0.31,0,3,0.31,1
1,3,2.99,-0.04,716.21,540.76,0.42,1,0,0.52,-1
1,1,11.26,-1.4,606.15,968.14,0.18,0,1,0.18,1
3,0,6.56,-0.68,871.53,990.05,0.53,1,2,0.33,-1
0,0,2.96,-3.08,332.42,517.12,0.41,1,2,0.62,-1
0,0,15.12,-1.62,877.47,818.9,0.24,1,2,0.37,1
0,3,13.48,-2.49,347.14,739.88,0.47,0,0,0.47,-1
0,1,3.84,-1.31,230.6,421.06,0.73,0,0,0.73,-1
0,2,8.04,-2.57,487.96,1008.05,0.48,1,0,0.73,-1
3,2,8.19,-1.81,136.74,210.41,0.64,1,2,0.88,-1
3,2,14.86,-2.91,622.57,824.56,0.83,1,1,0.12,1
0,1,3.54,-1.24,743.77,799.38,0.23,0,0,0.23,1
3,1,0.05,-0.71,631.02,1069.44,0.48,1,1,0.56,-1
0,2,17.49,0.69,1022.0,543.22,0.44,1,2,0.78,1
2,3,1.77,1.13,478.96,1039.97,0.59,1,1,0.27,1
3,0,0.63,-2.56,223.76,331.76,0.21,1,1,0.06,1
0,3,1.02,0.9,481.95,399.22,0.58,1,1,0.87,-1
1,2,6.77,-2.5,474.35,726.73,0.52,1,2,0.63,-1
3,2,4.55,-1.29,702.35,780.05,0.56,1,2,0.68,-1
1,1,15.27,-0.95,964.35,774.6,0.21,0,1,0.21,1
0,3,7.6,-3.5,693.33,1183.08,0.71,1,1,0.4,-1
0,0,2.58,-0.36,505.86,597.18,0.49,1,0,0.49,-1
1,0,14.73,0.17,1021.06,525.49,0.8,0,1,0.8,1
0,2,10.27,1.22,110.13,1037.91,0.77,0,0,0.77,1
1,3,16.35,2.46,1015.9,476.76,0.88,1,2,0.7,1
1,1,3.62,-1.86,584.02,104.61,0.04,1,2,0.22,1
3,3,11.22,-3.29,742.46,72.99,0.96,1,2,0.57,-1
3,1,11.97,1.97,717.32,485.01,0.52,0,3,0.52,-1
1,3,4.17,2.69,442.19,710.37,0.16,0,1,0.16,1
1,3,8.49,2.3,407.46,496.93,0.63,0,1,0.63,1
2,2,3.48,-1.34,595.33,645.67,0.47,0,2,0.47,-1
3,1,10.79,0.16,983.72,255.62,0.79,1,2,0.08,1
0,0,4.55,-2.1,548.31,287.41,0.08,0,0,0.08,1
1,2,17.68,1.81,577.8,1120.47,0.13,1,1,0.19,1
3,1,10.24,-3.16,975.83,792.91,0.05,1,0,0.22,1
3,1,17.36,-4.8,1116.25,560.71,1.0,0,3,1.0,1
0,3,2.28,-3.84,789.35,869.04,0.27,1,2,0.14,1
1,2,16.67,2.88,684.87,34.58,0.88,0,1,0.88,1
0,1,10.73,2.48,249.33,764.42,0.91,1,1,0.02,1
2,2,3.93,0.85,136.25,355.06,0.23,1,1,0.91,1
0,3,3.27,1.69,986.91,174.68,0.71,0,0,0.71,-1
0,3,3.14,2.78,273.16,881.84,0.78,0,0,0.78,1
2,1,10.19,-1.88,23.68,575.96,0.2,0,2,0.2,1
1,1,8.07,-2.8,968.41,1070.46,0.23,1,1,0.92,1
2,0,8.12,0.65,78.0,1193.53,0.47,1,2,0.11,1
0,2,12.44,-3.95,1186.93,698.29,0.45,1,2,0.47,1
0,3,12.29,-2.32,480.34,973.84,0.21,1,2,0.41,1
1,0,2.22,-1.51,456.62,652.05,0.66,0,1,0.66,-1
3,3,12.7,-1.33,342.04,442.02,0.37,0,3,0.37,1
3,1,0.91,-1.31,1135.67,231.49,0.43,0,3,0.43,1
3,1,1.4,-2.22,337.93,135.25,0.98,1,0,0.8,-1
2,1,3.03,-0.92,165.33,715.84,0.39,0,2,0.39,1
2,3,7.24,-3.81,215.68,864.08,0.79,1,0,0.92,-1
2,1,0.67,0.81,345.63,176.9,0.55,0,2,0.55,-1
0,3,3.65,2.79,525.42,1148.76,0.61,1,2,0.66,1
1,1,9.15,1.96,1138.6,952.01,0.61,0,1,0.61,1
2,3,5.28,-4.71,423.13,232.61,0.18,0,2,0.18,1
0,1,14.25,-4.73,884.82,1024.87,0.28,0,0,0.28,1
2,2,3.24,-1.5,877.38,1089.75,0.54,1,0,1.0,-1
3,1,6.62,0.93,450.73,1085.56,0.07,0,3,0.07,1
1,0,17.82,-0.78,521.95,920.65,0.17,1,1,0.5,1
2,2,6.18,1.02,660.95,616.03,0.28,1,1,0.82,1
0,2,17.04,-2.36,245.85,566.67,0.72,0,0,0.72,1
3,1,9.19,-1.91,971.62,128.13,0.87,1,0,0.63,-1
3,1,13.54,0.75,516.49,105.06,0.67,0,3,0.67,-1
3,2,2.87,-0.41,197.66,61.11,0.49,0,3,0.49,-1
0,0,1.99,-2.82,638.49,611.42,0.49,1,0,0.85,-1
2,1,17.57,-4.2,972.02,743.74,0.85,1,0,0.16,1
0,1,0.4,-3.49,942.53,162.28,0.15,1,0,0.39,1
0,0,2.22,1.56,928.32,394.25,0.62,1,1,0.18,1
3,3,0.32,-2.08,1063.15,815.4,0.74,0,3,0.74,1
3,1,14.48,-0.86,492.03,1199.23,0.65,1,1,0.36,-1
1,3,4.71,2.43,683.62,743.47,0.08,0,1,0.08,1
1,2,15.66,-4.03,606.06,374.07,0.73,0,1,0.73,-1
0,0,14.8,-1.18,975.85,678.73,0.61,0,0,0.61,-1
0,0,7.79,1.41,1085.11,973.0,0.42,0,0,0.42,1
0,2,10.95,1.65,705.55,967.69,0.22,1,1,0.73,1
0,1,6.58,2.2,653.81,246.27,0.22,1,0,0.77,1
3,2,16.74,0.17,895.61,1065.07,0.01,0,3,0.01,1
0,3,3.69,0.17,86.81,1053.93,0.11,0,0,0.11,1
2,1,1.3,-0.7,671.21,809.04,0.81,1,1,0.25,1
1,3,12.12,1.28,93.21,1194.71,0.41,0,1,0.41,1
1,2,15.42,-1.47,714.48,486.47,0.91,1,0,0.94,-1
2,0,7.11,-1.18,273.8,1125.54,0.64,0,2,0.64,1
1,2,0.62,2.74,609.07,398.3,0.78,0,1,0.78,1
2,3,9.77,-1.58,258.35,1030.63,0.11,1,2,0.57,1
1,0,11.7,-0.43,554.02,69.48,0.14,0,1,0.14,1
1,2,5.62,-4.16,931.86,367.04,0.62,0,1,0.62,-1
0,3,2.45,0.58,176.23,471.58,1.0,1,0,0.93,-1
3,3,10.1,-3.98,335.42,780.33,0.69,1,1,0.68,-1
3,3,1.02,-0.02,493.35,508.66,0.86,0,3,0.86,-1
0,0,17.39,-3.94,513.62,526.56,0.52,1,1,0.81,1
3,1,7.61,-4.4,800.21,1066.67,0.88,0,3,0.88,1
2,1,5.26,-3.08,310.78,1137.17,0.9,1,2,0.83,-1
1,3,7.79,0.12,1084.21,1016.26,0.56,1,2,0.39,1
2,1,15.41,-1.22,786.88,134.69,0.74,1,1,0.88,-1
2,3,6.41,-4.2,489.24,1142.79,0.86,0,2,0.86,1
1,1,11.88,0.81,992.74,740.25,1.0,0,1,1.0,-1
1,2,1.51,2.51,1185.83,152.33,0.54,1,0,0.24,1
2,3,12.0,2.87,862.93,512.98,0.03,0,2,0.03,1
3,2,4.69,-0.81,273.52,104.87,0.2,1,0,0.0,1
2,2,1.3,-4.19,1008.05,619.49,0.83,0,2,0.83,1
0,0,13.65,-4.14,784.52,299.67,0.19,0,0,0.19,1
3,3,9.22,-2.92,953.52,659.51,0.89,0,3,0.89,-1
3,3,10.43,2.35,257.74,130.92,0.0,1,2,0.11,1
0,3,5.64,2.77,525.44,1118.52,0.96,1,2,0.51,1
2,1,10.91,-3.79,249.88,479.49,0.32,0,2,0.32,1
0,2,7.71,-3.3,974.92,439.52,1.0,1,2,0.75,-1
2,1,1.17,2.5,576.84,618.97,0.14,0,2,0.14,1
1,3,5.17,-4.86,547.88,1064.85,0.51,1,0,0.31,-1
0,3,13.36,-3.17,706.38,524.14,0.28,1,2,0.94,1
2,1,3.25,-4.7,873.23,765.21,0.14,0,2,0.14,1
0,3,7.43,-3.73,612.14,298.74,0.77,1,0,0.66,-1
0,3,0.89,-1.15,227.92,345.9,0.11,0,0,0.11,1
1,0,7.16,1.55,554.36,1042.29,0.33,0,1,0.33,1
0,3,3.88,0.16,975.09,939.49,0.02,0,0,0.02,1
0,0,15.89,2.49,860.29,529.27,0.07,1,2,0.57,1
0,2,2.68,-1.91,353.04,932.09,0.74,0,0,0.74,-1
0,1,11.23,0.73,681.76,170.77,0.91,0,0,0.91,-1
1,0,12.31,-0.45,1185.79,449.68,0.31,0,1,0.31,1
2,1,3.6,2.77,854.08,846.77,0.73,0,2,0.73,1
1,0,8.82,-1.25,1161.42,100.13,0.39,1,2,0.09,1
0,1,17.14,-2.72,205.24,518.44,0.52,1,2,0.13,1
1,0,9.14,-4.84,705.23,1136.99,0.0,0,1,0.0,1
3,1,12.49,-4.12,951.13,809.75,0.48,0,3,0.48,-1
1,0,14.52,-2.08,852.49,258.55,0.32,0,1,0.32,1
3,2,8.53,-4.9,930.9,182.43,0.61,0,3,0.61,-1
0,0,13.25,0.73,623.59,100.5,0.83,0,0,0.83,-1
1,3,17.36,-1.73,853.4,318.9,0.45,0,1,0.45,1
3,2,9.22,-3.78,160.51,50.06,0.99,1,2,0.1,1
3,3,14.88,-2.55,570.59,1135.5,0.55,1,0,0.43,-1
2,0,10.14,1.69,1174.15,1022.19,0.95,1,0,1.0,1
2,0,12.72,0.92,512.51,29.85,0.29,0,2,0.29,1
3,0,8.13,0.29,865.42,616.74,0.64,1,0,0.05,1
1,0,8.98,0.39,1084.04,1102.21,0.55,1,1,0.1,1
3,0,3.15,-3.65,281.52,864.3,0.36,0,3,0.36,1
1,0,17.95,2.67,658.31,319.63,0.21,1,2,0.24,1
3,3,16.45,-2.45,968.99,1057.08,0.85,0,3,0.85,1
0,3,14.41,-0.68,699.36,830.71,0.92,0,0,0.92,-1
1,3,0.08,0.62,1064.82,550.8,0.75,0,1,0.75,1
3,3,7.54,1.42,1150.29,834.44,0.88,0,3,0.88,1
2,0,12.14,-1.5,623.5,778.19,0.75,0,2,0.75,-1
1,2,10.34,-0.73,926.65,717.99,0.47,1,0,0.13,1
0,2,14.66,-4.94,211.89,475.08,0.5,1,0,0.57,-1
3,1,15.84,-4.67,1139.83,1071.66,0.66,1,1,0.27,1
3,3,2.57,0.71,473.72,560.62,0.56,1,1,0.63,-1
1,3,13.07,1.48,417.01,149.62,0.95,0,1,0.95,-1
2,0,3.52,-3.79,653.01,1184.96,0.04,0,2,0.04,1
1,1,11.36,-4.58,579.76,26.46,0.19,1,1,0.43,1
2,3,9.32,-3.39,411.19,241.16,0.32,0,2,0.32,1
3,0,8.26,1.98,88.04,764.49,0.62,1,1,0.91,-1
0,0,7.4,-0.36,679.76,764.62,0.49,0,0,0.49,-1
2,3,10.68,-2.24,69.97,725.65,0.16,1,0,0.57,1
1,2,14.69,-4.34,1101.12,861.01,0.83,1,1,0.61,1
0,1,0.17,-0.95,240.26,599.84,0.8,0,0,0.8,-1
3,0,15.55,-0.8,586.57,1079.63,0.48,0,3,0.48,1
1,2,13.77,-2.96,919.59,258.47,0.34,0,1,0.34,1
3,3,6.49,-3.56,1145.19,315.55,0.08,0,3,0.08,1
2,3,7.39,-2.44,657.93,44.92,0.59,0,2,0.59,-1
0,0,2.15,-2.53,713.64,157.41,0.1,1,2,0.21,1
2,3,12.07,2.73,1196.41,784.32,0.88,0,2,0.88,1
2,1,15.33,1.02,919.04,355.26,0.76,1,1,0.33,-1
0,3,1.69,0.15,834.28,336.37,0.97,0,0,0.97,-1
0,2,5.08,-2.12,260.57,1089.88,0.29,0,0,0.29,1
2,0,15.71,-3.27,99.72,471.61,0.73,0,2,0.73,-1
1,0,15.21,-0.46,193.49,1079.64,0.15,1,2,0.59,1
0,1,11.93,0.16,990.58,665.48,0.86,1,0,0.05,1
3,0,1.79,-3.48,650.17,918.45,0.0,1,1,0.75,1
1,0,10.22,-1.62,928.54,546.12,0.26,1,1,0.05,1
2,1,15.34,2.19,39.27,109.88,0.53,1,0,0.94,1
3,1,1.79,-3.0,260.2,822.33,0.71,0,3,0.71,-1
1,3,0.55,2.77,463.81,1171.76,0.6,0,1,0.6,1
1,2,10.16,-1.04,308.62,710.48,0.34,0,1,0.34,1
1,1,4.24,-0.05,300.19,75.11,0.88,1,2,0.02,1
1,3,7.97,1.08,343.79,381.47,0.28,1,1,0.67,1
2,2,16.32,-1.36,381.23,535.17,0.27,0,2,0.27,1
3,3,4.91,-2.32,313.15,646.87,0.84,1,1,0.86,-1
0,2,11.65,-4.05,232.59,1116.51,0.3,0,0,0.3,1
3,0,17.39,-2.6,621.26,1114.69,0.22,0,3,0.22,1
2,1,0.91,-2.57,246.55,1080.77,0.41,0,2,0.41,1
2,0,14.65,-3.57,761.84,189.1,0.66,1,1,0.56,-1
3,3,14.72,-3.26,701.06,1147.49,0.29,0,3,0.29,1
3,3,12.78,-0.6,276.51,1147.68,0.88,1,2,0.57,-1
0,0,17.87,-4.16,214.42,450.34,1.0,1,2,0.79,1
3,2,14.98,-0.34,87.28,642.42,0.05,1,0,0.9,1
2,1,17.06,-0.19,954.63,736.87,0.95,0,2,0.95,1
2,3,17.15,-3.53,381.51,1197.72,0.03,1,2,0.99,1
2,3,7.69,-3.72,44.21,94.21,0.69,0,2,0.69,-1
3,1,15.39,-1.28,570.82,526.74,0.62,0,3,0.62,-1
0,0,16.96,-0.33,20.59,357.22,1.0,0,0,1.0,1
0,3,8.83,-2.66,781.93,427.2,0.39,1,2,0.79,1
3,1,4.64,2.74,73.78,730.93,0.78,1,0,0.81,1
3,2,8.2,-4.8,1118.48,705.81,0.25,1,0,0.42,1
3,0,3.85,0.02,224.05,708.13,0.3,0,3,0.3,1
1,0,7.93,-3.17,531.56,707.02,0.04,1,2,0.02,1
3,0,2.35,-1.89,893.04,439.89,0.5,1,2,0.78,-1
3,0,1.61,-4.79,1026.84,1067.69,0.43,1,0,0.11,1
2,1,16.79,-2.75,1109.91,828.1,0.58,1,0,0.36,1
1,1,17.31,-3.12,1035.29,364.53,0.05,0,1,0.05,1
1,0,13.12,1.64,992.94,847.68,0.22,1,0,0.49,1
2,1,4.4,-0.02,748.34,618.92,0.97,0,2,0.97,-1
1,0,6.37,-2.59,1182.92,1007.14,0.42,1,0,0.8,1
3,2,16.05,-1.12,547.18,1019.57,0.37,1,1,0.2,1
2,3,1.59,-3.75,697.86,370.78,0.31,0,2,0.31,1
2,0,6.14,2.68,446.8,161.1,0.03,1,2,0.99,1
2,0,14.53,0.69,782.63,747.43,0.74,0,2,0.74,-1
0,1,4.48,-2.8,851.76,979.09,0.72,0,0,0.72,-1
2,0,2.22,0.29,979.67,793.5,0.16,0,2,0.16,1
2,3,13.96,2.44,562.21,163.95,0.5,0,2,0.5,1
0,0,8.2,-4.29,120.63,940.61,0.35,0,0,0.35,1
1,2,3.95,-4.85,103.0,716.39,0.93,1,1,0.01,1
0,3,9.25,-1.75,864.46,146.06,0.06,0,0,0.06,1
2,1,1.77,0.99,425.79,595.91,0.71,0,2,0.71,-1
0,3,10.59,-2.47,159.35,62.95,0.71,1,0,0.92,-1
2,2,1.69,-2.09,1120.55,1070.08,0.85,1,2,0.2,1
0,0,15.9,1.83,205.11,454.44,0.12,1,1,0.76,1
0,2,9.7,-4.91,1022.87,596.67,0.08,1,1,0.14,1
1,1,4.55,-1.6,811.37,126.94,0.01,0,1,0.01,1
0,3,13.83,0.79,105.14,961.17,0.41,1,2,0.95,-1
1,1,8.11,2.59,219.22,881.85,0.67,1,0,0.22,1
1,2,8.23,-1.24,512.96,362.29,0.0,1,0,0.35,1
3,2,17.09,-0.69,849.68,343.78,0.67,0,3,0.67,1
1,2,4.56,0.97,318.85,989.69,0.53,0,1,0.53,-1
2,0,5.18,-1.3,130.61,659.81,0.15,1,0,0.78,1
2,3,8.41,-3.21,154.7,90.66,0.81,0,2,0.81,-1
1,3,10.19,-3.5,167.09,992.96,0.94,1,0,0.42,-1
2,3,5.69,-4.21,107.83,506.36,0.89,0,2,0.89,-1
1,1,11.27,-4.9,150.54,1156.41,0.86,0,1,0.86,1
1,3,5.77,2.88,108.35,756.95,0.38,1,1,0.94,1
2,3,14.93,-4.36,649.13,1148.83,0.86,0,2,0.86,1
0,2,4.85,-2.07,571.44,607.27,0.08,0,0,0.08,1
2,0,7.3,2.79,1021.71,304.8,0.18,0,2,0.18,1
3,1,4.51,-0.82,971.17,165.9,0.65,1,1,0.45,-1
3,1,9.09,1.49,740.51,815.84,0.13,1,0,0.27,1
0,0,3.03,2.31,636.28,301.41,0.12,1,2,0.81,1
3,3,9.73,2.25,479.62,897.25,0.18,0,3,0.18,1
0,1,13.9,-1.97,247.03,471.94,0.09,0,0,0.09,1
3,1,16.51,-4.8,726.09,375.71,0.75,0,3,0.75,1
1,3,8.74,-1.12,629.0,47.23,0.93,0,1,0.93,-1
3,1,14.69,-2.03,45.48,662.17,0.51,1,0,0.47,-1
2,0,3.11,-1.46,695.99,910.46,0.76,0,2,0.76,-1
2,0,6.61,-3.06,1134.26,387.85,0.33,0,2,0.33,1
0,1,7.12,-1.75,977.97,992.1,0.52,0,0,0.52,-1
