S_type,E_type,S_speed,S_acc,D1,D2,Rs,B,F_type,Rf,Result
1,3,4.09,-0.95,978.76,60.82,0.72,1,0,0.76,-1
1,3,16.09,-0.48,838.24,949.23,0.3,1,0,0.8,1
3,1,9.84,-1.82,70.65,409.77,0.56,0,3,0.56,-1
0,0,12.93,-0.47,1016.64,503.85,0.22,1,2,0.88,1
2,2,6.53,0.03,882.11,392.93,0.41,1,2,0.41,-1
1,3,14.35,-2.9,951.97,796.57,0.59,0,1,0.59,-1
1,2,6.05,-1.41,1042.95,440.5,0.97,0,1,0.97,1
2,3,7.13,0.79,300.3,882.48,0.53,0,2,0.53,-1
3,0,1.7,-2.97,584.17,907.86,0.88,0,3,0.88,-1
3,2,0.18,0.22,619.63,373.73,0.53,1,2,0.2,-1
2,2,16.32,-3.55,490.16,497.34,0.96,1,1,0.35,1
2,3,10.77,-0.82,1096.17,306.79,0.73,0,2,0.73,1
3,1,9.56,2.18,679.75,69.55,0.64,1,2,0.49,-1
0,1,16.27,-4.51,402.59,739.42,0.94,0,0,0.94,1
0,2,10.59,-4.94,252.33,893.12,0.29,0,0,0.29,1
2,3,6.52,-2.6,412.68,640.73,0.44,0,2,0.44,-1
1,2,9.96,-3.88,439.13,29.45,0.24,1,0,0.86,-1
2,2,17.17,-1.76,425.08,997.5,0.76,1,0,0.73,1
0,3,8.79,-3.41,493.05,882.81,0.84,1,1,0.32,-1
2,0,1.87,-0.26,109.97,399.17,0.97,0,2,0.97,-1
1,3,6.54,-1.46,217.73,382.56,0.3,1,1,0.92,-1
1,2,10.19,-0.71,545.36,1069.06,0.68,1,0,0.49,-1
0,3,16.33,0.66,580.62,1050.5,0.88,0,0,0.88,1
0,2,2.14,-2.17,559.1,877.53,0.46,1,0,0.66,-1
0,3,2.77,-1.6,1066.27,801.5,0.38,1,2,0.21,1
2,0,1.95,1.47,1028.44,837.29,0.95,0,2,0.95,1
0,0,12.38,2.67,765.66,49.93,0.76,0,0,0.76,1
0,0,4.44,1.94,45.15,655.57,0.28,0,0,0.28,1
1,0,12.92,-4.56,643.68,203.61,0.43,1,0,0.53,-1
0,0,9.96,2.87,341.21,1013.87,0.56,0,0,0.56,1
0,3,17.95,-0.98,824.64,1074.26,0.55,1,1,0.43,1
3,0,14.72,0.1,897.81,670.95,0.29,0,3,0.29,1
2,0,7.78,-2.6,826.76,990.01,0.7,0,2,0.7,-1
1,2,16.72,-3.6,818.9,24.69,0.88,0,1,0.88,1
2,3,13.83,2.07,298.24,877.42,0.81,1,0,0.81,-1
2,3,11.58,-0.33,153.12,625.76,0.91,0,2,0.91,-1
3,0,17.64,2.05,430.86,450.1,0.76,1,2,0.83,1
3,1,17.58,0.62,37.14,113.95,0.38,1,0,0.94,1
0,1,5.61,-1.88,1031.64,847.62,0.95,0,0,0.95,1
0,3,2.92,-3.03,93.89,880.38,0.24,0,0,0.24,1
3,3,8.27,1.38,640.49,379.5,0.73,0,3,0.73,-1
1,3,0.88,1.04,187.86,455.19,0.55,1,0,0.5,-1
1,3,17.16,1.49,505.42,964.02,0.51,1,1,0.51,1
3,0,17.36,-3.92,46.37,252.89,0.75,0,3,0.75,1
1,2,11.42,-0.27,877.34,847.52,0.23,0,1,0.23,1
2,2,5.86,1.13,498.32,1065.44,0.89,0,2,0.89,1
2,0,2.88,-1.23,1043.03,291.2,0.8,0,2,0.8,1
3,2,7.03,0.76,495.81,712.54,0.33,0,3,0.33,-1
1,0,6.67,-2.92,702.32,901.7,0.76,1,2,0.54,-1
3,2,15.47,0.01,79.95,891.33,0.69,1,0,0.4,-1
3,0,11.32,-1.59,59.67,132.54,0.88,0,3,0.88,-1
1,1,3.52,-3.67,1017.79,43.62,0.7,0,1,0.7,1
2,0,0.24,-4.56,131.8,182.72,0.37,1,0,0.45,-1
1,2,9.36,-1.16,545.57,1018.54,0.99,1,2,0.44,-1
1,2,12.82,-2.26,1085.62,464.83,0.2,0,1,0.2,1
2,3,4.65,1.61,171.4,462.37,0.56,1,1,0.85,-1
0,1,9.74,1.57,839.76,292.6,0.66,1,1,0.48,-1
1,3,17.07,-3.21,989.81,767.8,0.51,1,0,0.96,1
0,0,6.52,2.03,658.8,610.79,0.45,0,0,0.45,-1
3,2,16.42,-1.22,1088.46,641.92,0.42,0,3,0.42,1
0,0,3.17,-2.11,336.35,431.15,0.57,0,0,0.57,-1
2,3,5.55,1.35,848.7,222.05,0.57,0,2,0.57,-1
1,1,6.45,2.11,838.96,1043.68,0.5,1,2,0.64,-1
2,3,16.52,1.56,650.88,518.96,0.39,0,2,0.39,1
1,0,8.96,1.56,706.92,1048.22,0.95,1,0,0.78,-1
2,2,16.46,-0.15,796.78,982.85,0.81,0,2,0.81,1
1,1,12.87,2.6,747.71,738.9,0.76,0,1,0.76,1
2,1,10.04,-3.75,934.68,63.89,0.88,0,2,0.88,-1
0,3,14.8,2.4,771.65,781.27,0.87,0,0,0.87,1
2,3,4.14,-3.08,239.47,182.05,0.35,1,2,0.92,-1
2,3,7.74,1.76,467.13,1014.55,0.84,0,2,0.84,1
0,3,17.99,-1.45,264.52,613.13,0.25,1,2,0.41,1
3,0,12.77,2.76,142.35,938.23,0.32,1,1,0.9,1
1,2,2.01,-0.13,512.37,814.68,0.83,0,1,0.83,-1
0,2,8.79,-4.79,310.58,1056.72,0.77,1,1,0.3,-1
1,0,1.48,-4.43,742.27,312.27,0.66,1,0,0.34,-1
0,0,15.1,0.55,1090.08,602.36,0.69,0,0,0.69,1
0,1,6.98,1.31,277.6,829.09,0.97,0,0,0.97,-1
1,2,9.96,-2.49,88.93,26.38,0.61,0,1,0.61,-1
1,1,17.76,2.29,552.49,216.96,0.46,1,2,0.39,1
2,2,9.24,-3.25,322.63,480.06,0.21,0,2,0.21,1
1,2,16.57,-1.6,1076.37,892.29,0.23,0,1,0.23,1
1,0,0.84,2.48,727.54,927.86,0.33,1,1,0.97,1
2,1,1.92,-1.07,953.73,937.76,0.92,1,1,0.94,-1
2,1,5.4,-1.48,912.58,743.23,0.96,1,0,0.37,-1
0,3,13.6,0.9,860.48,315.58,0.99,0,0,0.99,-1
3,2,7.62,0.07,668.17,72.84,0.63,0,3,0.63,-1
3,0,14.23,-1.56,589.1,421.61,0.44,0,3,0.44,-1
3,3,17.76,-1.17,693.21,633.88,0.61,1,2,0.76,1
3,2,8.08,2.84,333.47,314.11,0.64,1,1,0.54,1
1,3,17.3,-2.25,609.89,50.12,0.82,0,1,0.82,1
1,2,9.24,-4.91,722.51,224.95,0.37,0,1,0.37,-1
0,3,0.18,-3.58,446.96,1004.92,0.39,0,0,0.39,1
0,2,7.13,-3.48,190.47,502.98,0.64,1,2,0.3,-1
0,1,16.68,0.01,812.88,61.78,0.99,0,0,0.99,1
2,2,2.07,2.45,702.25,173.24,0.22,1,0,0.32,1
1,3,1.34,0.36,671.89,75.52,0.97,1,1,0.8,-1
2,3,4.21,-1.87,811.82,703.35,0.87,0,2,0.87,-1
2,3,7.86,-1.04,297.31,953.68,0.46,0,2,0.46,-1
3,1,12.89,-4.97,297.69,44.07,0.64,1,2,0.24,-1
1,2,13.23,-0.41,388.75,66.87,0.81,0,1,0.81,-1
1,0,0.38,-0.53,842.74,318.85,0.88,0,1,0.88,-1
3,2,11.8,1.41,684.04,1059.51,0.42,1,1,0.47,-1
0,2,6.57,-3.04,908.71,795.31,0.27,1,1,0.47,-1
1,1,17.71,-4.61,852.5,817.85,0.97,0,1,0.97,1
0,0,2.92,-1.44,932.5,491.71,0.61,0,0,0.61,-1
0,1,8.01,-2.08,670.0,884.49,0.25,0,0,0.25,1
1,0,14.64,1.92,962.49,933.56,0.64,0,1,0.64,-1
3,2,11.54,-2.67,86.91,947.14,0.55,1,2,0.36,-1
2,3,10.87,-0.88,886.74,1083.21,0.4,0,2,0.4,1
3,2,9.7,-4.1,759.49,352.56,0.31,1,0,0.64,-1
2,2,9.22,-1.72,327.48,1083.45,0.72,0,2,0.72,1
0,1,5.43,-4.16,1072.83,232.3,0.4,0,0,0.4,1
3,0,8.5,-3.78,717.6,1063.08,0.25,0,3,0.25,1
1,0,3.8,-3.88,537.76,768.71,0.47,0,1,0.47,-1
1,2,6.74,-0.32,1051.3,345.31,0.36,0,1,0.36,1
3,2,3.95,-0.82,1076.95,998.6,0.55,1,2,0.45,1
2,2,17.91,-0.39,968.28,353.62,0.48,0,2,0.48,1
1,0,14.19,-1.3,557.83,862.28,0.65,1,0,0.89,-1
1,2,11.64,-0.01,317.31,198.24,0.29,1,2,0.54,-1
3,3,17.41,1.87,634.0,513.61,0.98,1,1,0.54,1
2,0,12.4,-1.99,147.28,21.45,0.86,0,2,0.86,-1
3,2,3.52,-1.52,965.32,371.55,0.57,1,1,0.7,-1
3,2,14.39,-1.24,631.17,1015.68,0.74,0,3,0.74,1
0,3,12.91,-2.64,669.91,765.64,0.77,1,0,0.22,-1
1,2,14.01,-2.39,48.62,401.82,0.89,0,1,0.89,-1
0,3,2.69,-0.9,1046.4,972.12,0.5,0,0,0.5,1
1,2,10.47,-0.63,608.99,244.78,0.61,0,1,0.61,-1
0,2,4.13,-4.6,256.77,413.6,0.33,1,2,0.58,-1
3,1,4.01,-4.36,106.1,234.61,0.99,1,1,0.65,-1
1,1,1.51,2.15,345.57,406.05,0.77,1,2,0.75,-1
0,3,3.95,-2.32,767.48,968.88,0.79,1,0,0.92,-1
2,1,15.86,-1.56,69.01,603.32,0.7,0,2,0.7,-1
0,2,0.75,0.48,525.42,741.8,0.71,1,0,0.61,-1
2,1,5.75,-3.57,487.87,1017.09,0.33,1,2,0.47,-1
2,3,4.03,-4.91,223.83,604.07,0.23,0,2,0.23,1
3,2,16.14,-3.94,248.38,1030.22,0.21,1,2,0.62,1
3,2,10.71,-2.77,271.24,846.28,0.47,0,3,0.47,-1
2,3,2.28,-3.41,262.77,138.7,0.31,0,2,0.31,-1
3,0,1.6,-4.54,858.54,29.71,0.47,1,1,0.83,-1
3,3,11.28,1.77,308.21,783.08,0.48,0,3,0.48,-1
1,1,14.61,2.78,383.8,434.64,0.3,0,1,0.3,1
3,2,3.82,0.19,693.85,567.79,0.67,1,0,0.36,-1
3,0,16.19,2.32,940.89,974.48,0.54,1,2,0.7,1
1,0,16.14,-4.05,482.66,1040.59,0.66,0,1,0.66,1
1,2,1.02,-1.82,34.53,923.32,0.99,1,2,0.82,-1
1,0,10.93,1.59,682.41,616.53,0.55,1,2,0.27,-1
1,0,6.48,-2.74,827.66,847.01,0.86,0,1,0.86,-1
1,0,7.71,0.49,623.4,159.46,0.78,1,1,0.41,-1
3,0,15.79,-1.81,978.82,979.4,0.64,1,1,0.22,-1
1,1,7.91,-3.94,874.87,1040.91,0.89,0,1,0.89,1
1,2,9.85,-3.5,43.2,786.27,0.53,1,1,0.54,-1
1,1,2.91,-3.74,644.74,148.38,0.34,1,0,0.62,-1
0,0,10.95,1.1,740.13,140.36,0.83,0,0,0.83,-1
3,3,1.91,-1.83,157.42,345.74,0.5,1,1,0.84,-1
3,0,14.79,-4.72,475.91,1021.96,0.79,0,3,0.79,1
2,3,8.29,1.4,211.03,812.03,0.92,0,2,0.92,-1
0,0,5.55,1.55,716.57,806.77,0.6,0,0,0.6,-1
2,1,8.89,-2.59,49.21,296.28,0.21,1,1,0.93,-1
3,0,11.23,1.48,862.02,937.37,0.25,0,3,0.25,1
1,3,11.39,0.22,801.51,501.64,0.86,0,1,0.86,-1
1,3,8.48,0.71,1093.79,822.78,0.62,0,1,0.62,1
1,1,15.77,-1.25,996.2,1055.57,0.98,1,0,0.74,-1
0,0,17.11,-3.35,953.75,346.0,0.8,0,0,0.8,1
3,2,3.74,-4.79,253.56,254.36,0.41,0,3,0.41,-1
0,2,2.09,-0.43,882.25,55.12,0.57,0,0,0.57,-1
2,3,8.02,1.64,27.47,725.56,0.81,0,2,0.81,-1
1,2,17.31,1.86,769.79,989.51,0.51,0,1,0.51,1
1,0,13.1,-0.75,650.22,953.17,0.9,0,1,0.9,-1
2,0,14.26,0.44,84.23,654.7,0.22,1,0,0.4,-1
3,2,7.13,-0.17,225.23,902.77,0.27,1,0,0.6,-1
2,3,8.06,-2.13,422.19,737.54,1.0,0,2,1.0,-1
2,3,17.4,0.95,365.71,758.87,0.72,0,2,0.72,1
1,2,10.12,1.17,624.28,819.92,0.2,0,1,0.2,1
1,0,14.15,-1.87,162.88,57.2,0.26,0,1,0.26,1
3,3,7.59,2.41,377.02,1032.08,0.38,1,1,0.54,1
3,2,11.39,-0.86,209.22,511.47,0.58,0,3,0.58,-1
1,0,10.45,-1.94,937.05,1001.29,0.78,0,1,0.78,1
1,0,12.15,-4.55,295.77,247.29,0.99,1,2,0.93,-1
1,1,13.35,-3.9,565.14,702.51,0.59,1,1,0.35,-1
1,0,9.7,-0.94,571.69,842.28,0.31,1,0,0.31,-1
1,0,13.88,-2.36,355.62,617.64,0.8,0,1,0.8,-1
3,2,1.33,1.2,548.53,862.28,0.84,0,3,0.84,-1
0,1,16.67,-4.07,847.84,743.74,0.62,0,0,0.62,1
0,2,9.81,-1.9,1019.91,429.1,0.34,1,2,0.44,1
0,1,11.88,-0.57,819.6,1090.24,0.76,1,2,0.33,-1
1,1,1.3,-3.65,469.1,350.13,0.56,1,2,0.97,-1
1,1,15.25,0.51,109.12,244.28,0.27,0,1,0.27,1
0,3,6.63,-2.34,650.51,395.19,0.87,0,0,0.87,-1
2,3,13.57,-2.31,980.05,611.23,0.44,0,2,0.44,-1
0,1,0.12,-1.53,361.08,766.69,0.7,0,0,0.7,-1
0,0,14.92,-2.77,1035.23,120.22,0.79,0,0,0.79,1
0,0,4.4,-2.05,571.92,775.01,0.47,0,0,0.47,-1
2,2,0.56,2.1,845.22,640.92,0.35,0,2,0.35,-1
1,1,14.23,-4.35,761.52,909.08,0.55,1,1,0.93,-1
0,0,16.44,-1.72,307.44,664.21,0.85,1,0,0.61,1
2,0,0.1,-3.13,808.63,69.74,0.81,1,0,0.6,-1
0,2,7.69,2.11,814.99,339.22,0.55,0,0,0.55,-1
2,3,10.56,2.29,788.39,84.67,0.27,0,2,0.27,1
3,3,13.84,2.02,622.57,109.46,0.97,0,3,0.97,-1
3,2,5.87,-0.23,634.68,929.98,0.85,1,2,0.81,-1
2,0,7.62,-0.78,492.81,293.47,0.77,0,2,0.77,-1
1,1,16.4,-4.23,276.11,482.86,0.27,0,1,0.27,1
2,2,12.49,1.28,1070.7,1008.21,0.35,0,2,0.35,1
1,1,2.54,-2.46,334.66,313.01,0.94,0,1,0.94,-1
3,3,13.39,-0.6,229.14,965.61,0.6,1,1,0.55,-1
1,0,13.4,-4.44,533.44,811.87,0.97,0,1,0.97,-1
1,1,16.68,-4.12,482.93,895.99,0.39,0,1,0.39,1
3,1,16.45,-2.1,167.09,747.83,0.74,1,0,0.8,1
2,2,12.99,-2.85,529.24,490.37,0.47,1,1,0.84,-1
3,2,15.65,2.25,490.94,209.11,0.37,1,2,0.28,-1
1,3,1.15,0.9,35.73,579.69,0.3,1,0,0.94,-1
1,2,2.86,2.16,917.38,347.55,0.26,1,2,0.32,-1
2,0,17.62,2.67,441.15,926.05,0.3,1,0,0.54,1
3,2,7.74,-1.55,961.28,808.46,0.93,0,3,0.93,-1
1,1,3.89,-1.12,726.33,294.62,0.21,0,1,0.21,1
0,2,13.35,-2.01,747.85,437.7,0.52,1,1,0.42,-1
0,1,7.48,-4.15,210.3,252.05,0.27,1,0,0.51,-1
1,3,13.15,-4.5,890.37,320.75,0.9,1,2,0.35,-1
1,3,17.09,1.78,989.99,984.08,0.82,0,1,0.82,1
3,0,9.33,-0.5,784.39,120.38,0.69,1,0,0.76,-1
1,1,8.63,-1.71,336.12,635.98,0.81,1,1,0.5,-1
1,0,7.78,-2.47,724.79,727.47,0.95,1,0,0.65,-1
2,1,14.77,1.06,20.32,172.63,0.59,1,1,0.72,-1
3,2,6.27,-1.94,108.88,297.61,0.5,1,1,0.47,-1
0,3,5.5,0.98,435.47,680.64,0.39,1,2,0.61,-1
3,2,7.65,1.31,257.51,436.28,0.32,0,3,0.32,-1
1,1,10.09,0.05,296.06,583.22,0.7,0,1,0.7,-1
0,2,7.43,-0.17,992.86,329.97,0.46,0,0,0.46,-1
2,1,11.4,0.52,843.51,945.54,0.33,0,2,0.33,-1
3,3,15.76,-3.67,914.51,548.71,0.69,1,1,0.34,-1
3,3,9.96,-1.36,66.96,31.38,0.96,0,3,0.96,-1
1,3,13.13,0.87,867.21,680.63,0.36,0,1,0.36,-1
1,1,15.58,2.47,350.79,388.8,0.74,1,0,0.58,1
3,3,16.94,1.64,220.83,616.04,0.47,1,2,0.7,1
3,2,15.01,2.33,599.23,290.74,0.21,1,1,0.41,1
0,2,0.72,-3.59,1074.22,179.98,0.34,0,0,0.34,1
1,0,10.58,1.91,1011.6,127.65,0.3,1,1,0.42,1
0,0,2.57,2.17,806.55,744.92,0.82,0,0,0.82,-1
0,2,3.93,-3.83,368.2,81.07,0.6,1,0,0.25,-1
0,1,8.98,-3.93,123.64,1039.65,0.59,0,0,0.59,1
0,0,14.47,-3.43,880.76,762.12,0.58,1,2,0.76,-1
2,0,4.63,-4.77,370.2,611.25,0.68,0,2,0.68,-1
2,1,5.92,2.96,474.14,397.45,0.37,1,2,0.22,1
0,2,3.93,-0.34,1065.28,482.88,0.31,0,0,0.31,1
3,2,6.32,-3.62,620.27,180.2,0.24,1,0,0.99,-1
3,0,10.68,-1.84,665.42,1023.68,0.58,1,1,0.56,-1
3,0,3.54,-3.06,1069.61,552.25,0.21,1,1,0.47,1
2,2,2.22,1.61,972.86,222.5,0.41,0,2,0.41,-1
0,0,13.61,-4.7,523.33,116.49,0.65,1,1,0.48,-1
1,1,0.63,-3.54,153.48,402.65,0.58,0,1,0.58,-1
2,2,10.71,-3.96,696.02,799.73,0.85,1,0,0.75,-1
2,3,13.51,-1.51,814.46,765.71,0.39,1,2,0.95,-1
0,1,0.95,-3.91,246.18,808.59,0.46,0,0,0.46,-1
3,0,3.03,-1.6,104.06,940.85,0.86,1,0,0.63,-1
0,3,14.84,2.75,563.28,503.85,0.49,1,0,0.34,1
2,1,12.59,0.37,1062.23,91.52,0.7,0,2,0.7,1
3,2,10.16,0.76,300.53,106.32,0.72,1,2,0.3,-1
3,3,10.09,-4.41,241.0,450.88,0.52,1,0,0.53,-1
0,1,17.95,-1.11,595.1,766.68,0.4,0,0,0.4,1
2,1,7.39,-4.33,937.69,630.77,0.33,1,2,0.26,-1
0,3,5.21,-0.92,528.22,517.05,0.52,0,0,0.52,-1
0,1,15.06,-3.32,549.72,944.79,0.57,1,0,0.81,-1
2,1,6.47,2.26,648.86,660.86,0.7,0,2,0.7,-1
1,0,15.25,2.72,408.66,253.74,0.39,0,1,0.39,1
0,1,13.55,2.66,447.94,319.11,0.99,0,0,0.99,1
0,3,16.93,0.07,190.3,869.12,0.62,0,0,0.62,1
0,1,2.2,-2.91,197.95,783.95,0.51,1,1,0.78,-1
1,3,8.5,-2.18,664.69,310.66,0.6,1,2,0.3,-1
1,0,15.89,-4.66,498.78,82.9,0.67,1,0,0.5,-1
1,1,9.82,-2.56,415.5,397.77,0.21,0,1,0.21,1
0,2,9.2,-3.31,747.61,243.62,0.26,1,2,0.35,-1
1,0,8.83,-3.81,135.32,465.88,0.35,0,1,0.35,-1
0,2,3.75,2.21,577.61,396.29,0.21,0,0,0.21,1
0,2,4.37,-3.42,195.98,1097.25,0.63,0,0,0.63,1
1,3,11.91,-4.4,81.33,723.73,0.74,0,1,0.74,-1
1,0,15.36,0.07,897.39,226.05,0.31,1,1,0.85,-1
2,0,5.38,2.5,343.41,32.8,0.58,1,0,0.58,1
2,0,17.03,2.95,341.15,135.56,0.49,0,2,0.49,1
1,1,7.43,-2.03,55.87,1077.76,0.7,0,1,0.7,1
3,0,13.91,2.49,215.87,316.29,0.79,0,3,0.79,1
3,1,3.17,2.06,606.49,662.21,0.93,0,3,0.93,-1
0,1,12.83,-1.87,362.85,68.56,0.77,0,0,0.77,-1
1,1,9.89,-3.24,133.34,360.27,0.39,1,1,0.87,-1
1,0,10.69,-1.25,658.96,759.74,0.58,1,0,0.5,-1
1,3,14.78,-2.03,107.43,662.68,0.42,0,1,0.42,-1
3,1,7.51,-2.23,786.54,155.64,0.29,0,3,0.29,1
0,0,4.9,1.47,475.3,137.09,0.94,0,0,0.94,-1
1,0,10.88,-3.86,86.6,663.89,0.73,0,1,0.73,-1
3,3,10.38,2.97,743.4,710.99,0.41,0,3,0.41,1
1,3,9.88,1.0,695.37,911.24,0.9,1,1,0.23,-1
3,0,9.09,-1.5,474.16,688.54,0.29,1,1,0.45,-1
0,3,15.5,-1.77,763.99,505.24,0.63,1,1,0.99,-1
3,3,17.83,-2.66,862.08,393.14,0.68,0,3,0.68,1
1,0,9.3,-0.75,738.62,174.62,0.91,1,0,0.27,-1
3,2,8.38,-0.52,149.55,491.92,0.27,0,3,0.27,1
2,0,5.86,-0.68,706.75,165.45,0.7,1,0,0.88,-1
2,3,1.53,-1.78,350.91,602.7,0.24,1,0,0.55,-1
0,0,7.36,-4.02,652.0,54.3,0.7,0,0,0.7,-1
3,0,16.38,-1.48,533.92,933.08,0.32,1,2,0.44,1
1,3,17.11,-4.29,256.87,969.6,0.79,1,2,0.59,1
1,1,5.14,-1.42,784.79,634.39,0.75,0,1,0.75,-1
1,1,5.19,0.49,1043.07,892.1,0.71,1,0,0.65,1
1,3,2.42,-1.91,989.72,71.15,0.45,0,1,0.45,-1
2,3,6.97,0.17,451.4,607.53,0.65,0,2,0.65,-1
1,2,15.81,-1.02,478.56,496.99,0.81,1,1,0.78,-1
2,0,12.6,1.84,991.61,830.37,0.26,0,2,0.26,1
0,3,14.31,2.83,581.91,595.54,0.54,1,1,0.56,1
2,2,12.21,-4.54,831.11,681.87,0.49,0,2,0.49,-1
2,2,11.71,-2.44,750.06,632.55,0.82,1,1,0.72,-1
1,0,0.28,1.21,476.05,772.16,0.97,0,1,0.97,-1
0,1,5.52,-2.37,609.77,1088.68,0.47,0,0,0.47,1
1,1,12.08,-4.05,653.31,448.29,0.21,0,1,0.21,1
2,3,2.96,-3.62,145.8,806.22,0.94,0,2,0.94,-1
2,3,10.21,1.02,601.62,1032.69,0.46,0,2,0.46,1
1,3,10.91,1.0,324.67,306.1,0.69,0,1,0.69,-1
0,2,8.44,-4.73,447.48,495.88,0.86,0,0,0.86,-1
1,1,12.39,1.71,896.16,233.6,0.83,1,1,0.83,-1
1,0,12.36,-0.71,1098.15,500.4,0.79,0,1,0.79,1
2,1,8.28,-1.39,1001.72,987.2,0.25,0,2,0.25,1
2,1,8.36,-1.93,795.76,502.2,0.64,0,2,0.64,-1
1,0,2.2,-4.77,986.95,809.54,0.29,1,0,0.27,1
2,3,10.18,-2.67,89.97,24.92,0.67,0,2,0.67,-1
3,0,1.18,1.48,89.34,932.83,0.57,1,1,0.51,-1
0,1,6.31,-1.36,304.83,1063.46,0.2,1,1,0.5,-1
3,1,2.7,-0.9,222.27,792.98,0.79,0,3,0.79,-1
3,3,10.18,2.84,26.82,904.15,0.22,1,2,0.99,1
1,2,7.93,-3.9,643.54,565.56,0.76,1,2,0.34,-1
2,1,15.84,-0.56,581.04,88.39,0.46,0,2,0.46,-1
0,3,10.62,-4.08,44.96,145.99,0.48,1,0,0.23,-1
1,2,2.27,2.8,340.68,910.92,0.57,0,1,0.57,1
1,1,12.85,-0.0,1076.05,846.12,0.84,0,1,0.84,1
2,1,15.21,-1.6,983.95,687.23,0.23,0,2,0.23,1
0,1,1.88,2.48,894.57,54.57,0.21,1,2,0.29,1
3,1,12.19,-0.1,874.07,152.81,0.96,0,3,0.96,-1
3,0,3.21,-3.78,868.78,1020.67,0.62,0,3,0.62,1
0,2,9.22,-3.27,102.58,205.05,0.27,1,0,0.45,-1
3,3,7.8,-1.67,632.7,710.08,0.76,0,3,0.76,-1
2,0,2.84,-1.47,79.82,1036.87,0.69,1,2,0.71,-1
1,3,6.09,0.1,918.89,670.64,0.36,1,0,0.54,-1
0,0,1.46,1.5,304.02,1064.21,0.9,0,0,0.9,1
3,3,17.28,-1.76,196.74,828.08,0.41,0,3,0.41,1
2,3,8.97,-1.24,291.85,339.28,0.29,1,2,0.97,-1
1,0,17.44,2.32,61.96,750.87,0.84,0,1,0.84,1
2,3,5.04,-4.29,832.65,1026.69,0.8,0,2,0.8,1
0,2,10.26,-3.76,766.97,948.03,0.31,0,0,0.31,-1
0,1,1.35,-2.17,936.25,522.92,0.91,1,0,0.62,-1
3,3,13.74,-2.17,291.51,41.4,0.97,0,3,0.97,-1
3,1,7.69,-4.54,150.67,33.1,0.95,1,0,0.22,-1
1,0,0.29,2.26,245.22,185.89,0.57,0,1,0.57,-1
0,1,17.85,0.61,766.43,961.58,0.31,1,1,0.73,1
3,2,7.94,2.55,738.98,939.84,0.23,1,2,0.22,1
0,0,15.92,-0.33,969.66,58.72,0.83,0,0,0.83,-1
2,0,9.58,-3.22,1074.57,776.06,0.74,1,1,0.44,1
0,0,17.97,0.69,209.94,563.15,0.93,1,2,0.88,1
3,0,5.99,-4.21,830.57,741.77,0.88,0,3,0.88,-1
2,3,10.05,-1.24,176.82,1098.75,0.25,0,2,0.25,1
0,2,8.08,-3.12,675.7,681.49,0.97,0,0,0.97,-1
3,1,9.2,-3.91,176.07,240.62,0.58,1,1,0.59,-1
3,1,6.6,-1.55,771.41,103.36,0.98,0,3,0.98,-1
1,0,12.77,2.04,167.25,492.67,0.23,0,1,0.23,1
1,0,1.91,-4.75,414.63,232.22,0.31,0,1,0.31,-1
3,0,0.45,-1.76,330.43,800.44,0.79,1,2,0.59,-1
2,3,2.65,0.38,1002.53,395.28,0.71,1,1,0.61,1
3,2,6.16,-1.62,787.73,663.58,0.56,0,3,0.56,-1
0,1,15.45,-2.58,678.21,1019.59,0.91,1,2,0.24,-1
2,0,0.64,-2.25,320.45,759.41,0.5,0,2,0.5,-1
3,2,2.38,-4.69,720.75,342.83,0.64,0,3,0.64,-1
2,2,3.92,1.64,287.29,620.35,0.98,1,2,0.72,-1
2,3,17.91,-1.98,807.59,180.43,0.79,0,2,0.79,1
3,0,1.45,-0.01,782.93,490.28,0.65,0,3,0.65,-1
3,3,5.19,-0.99,958.34,1017.34,0.88,1,1,0.31,-1
1,3,15.84,1.15,603.72,824.38,0.7,1,2,0.65,-1
2,2,11.36,-0.11,1015.72,575.96,0.4,1,1,0.47,1
2,3,2.91,-0.65,551.89,116.42,0.21,1,2,0.35,-1
0,0,13.61,-2.4,677.98,124.49,0.35,0,0,0.35,-1
0,3,17.13,-3.56,1028.99,1098.21,0.59,0,0,0.59,1
1,2,16.21,-4.84,938.59,203.58,0.22,1,2,0.56,1
3,3,1.35,-3.0,183.65,817.96,0.64,0,3,0.64,-1
0,3,3.13,-2.37,225.17,1025.13,0.57,0,0,0.57,1
2,1,17.28,1.24,252.09,193.93,0.89,1,0,0.98,1
0,0,4.0,2.88,979.17,1095.57,0.84,0,0,0.84,1
0,2,8.22,-0.97,64.95,842.02,0.6,1,1,0.82,-1
0,3,7.59,2.77,742.7,815.94,0.52,1,1,0.9,1
2,3,5.03,-1.89,744.8,990.05,0.31,1,0,0.29,-1
1,0,10.26,1.54,581.22,966.95,0.7,0,1,0.7,-1
0,1,7.24,1.88,1055.32,252.98,0.31,0,0,0.31,1
1,0,15.92,0.86,159.64,571.92,0.54,1,1,0.31,-1
0,3,17.23,-1.06,664.08,648.64,0.68,0,0,0.68,1
2,0,11.8,-2.82,774.15,332.83,0.89,1,2,0.94,-1
3,1,3.94,-1.43,654.65,559.05,0.97,1,0,0.71,-1
1,0,11.79,1.03,530.41,805.4,0.76,1,2,0.74,-1
1,0,14.3,-1.64,530.8,285.1,0.74,1,0,0.5,-1
